DOCUMENT: 타법인 출자현황.html
SECTION: 3. 타법인출자 현황(상세)
TABLE: 3. 타법인출자 현황(상세)
META: ☞ 본문 위치로 이동

TABLE: 표
META: (기준일 : | 2025년 12월 31일 | ) | (단위 : 백만원, 천주, %)

TABLE: 표
HEADER: 법인명 | 상장 여부 | 최초취득일자 | 출자 목적 | 최초취득금액 | 기초잔액 / 수량 | 기초잔액 / 지분율 | 기초잔액 / 장부 가액 | 증가(감소) / 취득(처분) / 수량 | 증가(감소) / 취득(처분) / 금액 | 증가(감소) / 평가 손익 | 기말잔액 / 수량 | 기말잔액 / 지분율 | 기말잔액 / 장부 가액 | 최근사업연도 재무현황 / 총자산 | 최근사업연도 재무현황 / 당기 순손익
ROW: 법인명=㈜아이마켓코리아 | 상장 여부=상장 | 최초취득일자=2000.12.07 | 출자 목적=경영참여 | 최초취득금액=1,900 | 기초잔액 / 수량=647 | 기초잔액 / 지분율=1.9 | 기초잔액 / 장부 가액=5,179 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=-78 | 기말잔액 / 수량=647 | 기말잔액 / 지분율=1.9 | 기말잔액 / 장부 가액=5,101 | 최근사업연도 재무현황 / 총자산=1,364,073 | 최근사업연도 재무현황 / 당기 순손익=29,641
ROW: 법인명=㈜케이티스카이라이프 | 상장 여부=상장 | 최초취득일자=2001.12.01 | 출자 목적=단순투자 | 최초취득금액=3,344 | 기초잔액 / 수량=240 | 기초잔액 / 지분율=0.5 | 기초잔액 / 장부 가액=1,134 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=73 | 기말잔액 / 수량=240 | 기말잔액 / 지분율=0.5 | 기말잔액 / 장부 가액=1,207 | 최근사업연도 재무현황 / 총자산=976,329 | 최근사업연도 재무현황 / 당기 순손익=1,467
ROW: 법인명=모나용평㈜ | 상장 여부=상장 | 최초취득일자=2007.05.11 | 출자 목적=단순투자 | 최초취득금액=1,869 | 기초잔액 / 수량=400 | 기초잔액 / 지분율=0.8 | 기초잔액 / 장부 가액=1,284 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=38 | 기말잔액 / 수량=400 | 기말잔액 / 지분율=0.8 | 기말잔액 / 장부 가액=1,322 | 최근사업연도 재무현황 / 총자산=1,096,435 | 최근사업연도 재무현황 / 당기 순손익=503
ROW: 법인명=에이테크솔루션㈜ | 상장 여부=상장 | 최초취득일자=2009.11.26 | 출자 목적=단순투자 | 최초취득금액=26,348 | 기초잔액 / 수량=1,592 | 기초잔액 / 지분율=15.9 | 기초잔액 / 장부 가액=8,804 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=7,610 | 기말잔액 / 수량=1,592 | 기말잔액 / 지분율=15.9 | 기말잔액 / 장부 가액=16,414 | 최근사업연도 재무현황 / 총자산=324,015 | 최근사업연도 재무현황 / 당기 순손익=94
ROW: 법인명=㈜원익홀딩스 | 상장 여부=상장 | 최초취득일자=2013.12.18 | 출자 목적=경영참여 | 최초취득금액=15,411 | 기초잔액 / 수량=1,759 | 기초잔액 / 지분율=2.3 | 기초잔액 / 장부 가액=4,486 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=81,186 | 기말잔액 / 수량=1,759 | 기말잔액 / 지분율=2.3 | 기말잔액 / 장부 가액=85,672 | 최근사업연도 재무현황 / 총자산=1,968,766 | 최근사업연도 재무현황 / 당기 순손익=47,677
ROW: 법인명=㈜원익아이피에스 | 상장 여부=상장 | 최초취득일자=2016.04.01 | 출자 목적=경영참여 | 최초취득금액=16,214 | 기초잔액 / 수량=1,851 | 기초잔액 / 지분율=3.8 | 기초잔액 / 장부 가액=41,368 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=84,310 | 기말잔액 / 수량=1,851 | 기말잔액 / 지분율=3.8 | 기말잔액 / 장부 가액=125,678 | 최근사업연도 재무현황 / 총자산=1,164,636 | 최근사업연도 재무현황 / 당기 순손익=84,029
ROW: 법인명=㈜동진쎄미켐 | 상장 여부=상장 | 최초취득일자=2017.11.01 | 출자 목적=경영참여 | 최초취득금액=48,277 | 기초잔액 / 수량=2,468 | 기초잔액 / 지분율=4.8 | 기초잔액 / 장부 가액=51,579 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=38,869 | 기말잔액 / 수량=2,468 | 기말잔액 / 지분율=4.8 | 기말잔액 / 장부 가액=90,448 | 최근사업연도 재무현황 / 총자산=2,006,127 | 최근사업연도 재무현황 / 당기 순손익=94,089
ROW: 법인명=솔브레인㈜ | 상장 여부=상장 | 최초취득일자=2020.07.01 | 출자 목적=경영참여 | 최초취득금액=24,866 | 기초잔액 / 수량=437 | 기초잔액 / 지분율=5.6 | 기초잔액 / 장부 가액=72,336 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=42,247 | 기말잔액 / 수량=437 | 기말잔액 / 지분율=5.6 | 기말잔액 / 장부 가액=114,583 | 최근사업연도 재무현황 / 총자산=1,439,256 | 최근사업연도 재무현황 / 당기 순손익=83,024
ROW: 법인명=㈜에스앤에스텍 | 상장 여부=상장 | 최초취득일자=2020.08.14 | 출자 목적=경영참여 | 최초취득금액=65,933 | 기초잔액 / 수량=1,716 | 기초잔액 / 지분율=8.0 | 기초잔액 / 장부 가액=43,933 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=38,956 | 기말잔액 / 수량=1,716 | 기말잔액 / 지분율=8.0 | 기말잔액 / 장부 가액=82,889 | 최근사업연도 재무현황 / 총자산=393,042 | 최근사업연도 재무현황 / 당기 순손익=58,082
ROW: 법인명=㈜와이씨 | 상장 여부=상장 | 최초취득일자=2020.08.14 | 출자 목적=경영참여 | 최초취득금액=47,336 | 기초잔액 / 수량=9,602 | 기초잔액 / 지분율=11.7 | 기초잔액 / 장부 가액=98,033 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=40,999 | 기말잔액 / 수량=9,602 | 기말잔액 / 지분율=11.7 | 기말잔액 / 장부 가액=139,032 | 최근사업연도 재무현황 / 총자산=607,189 | 최근사업연도 재무현황 / 당기 순손익=28,984
ROW: 법인명=㈜케이씨텍 | 상장 여부=상장 | 최초취득일자=2020.11.16 | 출자 목적=경영참여 | 최초취득금액=20,720 | 기초잔액 / 수량=1,022 | 기초잔액 / 지분율=4.9 | 기초잔액 / 장부 가액=26,629 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=13,902 | 기말잔액 / 수량=1,022 | 기말잔액 / 지분율=4.9 | 기말잔액 / 장부 가액=40,531 | 최근사업연도 재무현황 / 총자산=600,479 | 최근사업연도 재무현황 / 당기 순손익=53,392
ROW: 법인명=㈜엘오티베큠 | 상장 여부=상장 | 최초취득일자=2020.11.16 | 출자 목적=경영참여 | 최초취득금액=18,990 | 기초잔액 / 수량=1,268 | 기초잔액 / 지분율=7.1 | 기초잔액 / 장부 가액=10,585 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=5,134 | 기말잔액 / 수량=1,268 | 기말잔액 / 지분율=7.1 | 기말잔액 / 장부 가액=15,719 | 최근사업연도 재무현황 / 총자산=322,765 | 최근사업연도 재무현황 / 당기 순손익=-7,363
ROW: 법인명=㈜뉴파워프라즈마 | 상장 여부=상장 | 최초취득일자=2020.11.16 | 출자 목적=경영참여 | 최초취득금액=12,739 | 기초잔액 / 수량=2,141 | 기초잔액 / 지분율=4.9 | 기초잔액 / 장부 가액=9,463 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=1,606 | 기말잔액 / 수량=2,141 | 기말잔액 / 지분율=4.9 | 기말잔액 / 장부 가액=11,069 | 최근사업연도 재무현황 / 총자산=976,790 | 최근사업연도 재무현황 / 당기 순손익=16,548
ROW: 법인명=㈜에프에스티 | 상장 여부=상장 | 최초취득일자=2021.03.16 | 출자 목적=경영참여 | 최초취득금액=43,009 | 기초잔액 / 수량=1,523 | 기초잔액 / 지분율=7.0 | 기초잔액 / 장부 가액=23,956 | 증가(감소) / 취득(처분) / 수량=15 | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=23,190 | 기말잔액 / 수량=1,538 | 기말잔액 / 지분율=7.0 | 기말잔액 / 장부 가액=47,146 | 최근사업연도 재무현황 / 총자산=539,964 | 최근사업연도 재무현황 / 당기 순손익=-14,415
ROW: 법인명=㈜디엔에프 | 상장 여부=상장 | 최초취득일자=2021.08.11 | 출자 목적=경영참여 | 최초취득금액=20,964 | 기초잔액 / 수량=810 | 기초잔액 / 지분율=7.0 | 기초잔액 / 장부 가액=7,144 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=5,508 | 기말잔액 / 수량=810 | 기말잔액 / 지분율=7.0 | 기말잔액 / 장부 가액=12,652 | 최근사업연도 재무현황 / 총자산=160,203 | 최근사업연도 재무현황 / 당기 순손익=1,239
ROW: 법인명=Marvell | 상장 여부=상장 | 최초취득일자=2021.10.05 | 출자 목적=단순투자 | 최초취득금액=11,705 | 기초잔액 / 수량=173 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=28,119 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=-7,001 | 기말잔액 / 수량=173 | 기말잔액 / 지분율=0.0 | 기말잔액 / 장부 가액=21,118 | 최근사업연도 재무현황 / 총자산=30,963,707 | 최근사업연도 재무현황 / 당기 순손익=3,233,367
ROW: 법인명=SoundHound Inc. | 상장 여부=상장 | 최초취득일자=2016.12.01 | 출자 목적=단순투자 | 최초취득금액=7,059 | 기초잔액 / 수량=1,703 | 기초잔액 / 지분율=0.9 | 기초잔액 / 장부 가액=49,666 | 증가(감소) / 취득(처분) / 수량=-1,703 | 증가(감소) / 취득(처분) / 금액=-26,159 | 증가(감소) / 평가 손익=-23,507 | 기말잔액 / 수량=- | 기말잔액 / 지분율=- | 기말잔액 / 장부 가액=- | 최근사업연도 재무현황 / 총자산=- | 최근사업연도 재무현황 / 당기 순손익=-
ROW: 법인명=한국경제신문㈜ | 상장 여부=비상장 | 최초취득일자=1987.05.01 | 출자 목적=단순투자 | 최초취득금액=150 | 기초잔액 / 수량=72 | 기초잔액 / 지분율=0.4 | 기초잔액 / 장부 가액=365 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=72 | 기말잔액 / 지분율=0.4 | 기말잔액 / 장부 가액=365 | 최근사업연도 재무현황 / 총자산=714,668 | 최근사업연도 재무현황 / 당기 순손익=19,278
ROW: 법인명=㈜한국비즈니스금융대부 | 상장 여부=비상장 | 최초취득일자=1995.01.01 | 출자 목적=단순투자 | 최초취득금액=5,000 | 기초잔액 / 수량=1,000 | 기초잔액 / 지분율=17.2 | 기초잔액 / 장부 가액=2,964 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=1,000 | 기말잔액 / 지분율=17.2 | 기말잔액 / 장부 가액=2,964 | 최근사업연도 재무현황 / 총자산=88,366 | 최근사업연도 재무현황 / 당기 순손익=1,123
ROW: 법인명=㈜싸이버뱅크 | 상장 여부=비상장 | 최초취득일자=2000.12.30 | 출자 목적=단순투자 | 최초취득금액=8,000 | 기초잔액 / 수량=1,083 | 기초잔액 / 지분율=7.5 | 기초잔액 / 장부 가액=- | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=1,083 | 기말잔액 / 지분율=7.5 | 기말잔액 / 장부 가액=- | 최근사업연도 재무현황 / 총자산=- | 최근사업연도 재무현황 / 당기 순손익=-
ROW: 법인명=화인칩스㈜ | 상장 여부=비상장 | 최초취득일자=2001.12.01 | 출자 목적=단순투자 | 최초취득금액=10 | 기초잔액 / 수량=2 | 기초잔액 / 지분율=3.3 | 기초잔액 / 장부 가액=10 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=2 | 기말잔액 / 지분율=3.3 | 기말잔액 / 장부 가액=10 | 최근사업연도 재무현황 / 총자산=20,338 | 최근사업연도 재무현황 / 당기 순손익=2,390
ROW: 법인명=㈜인켈 | 상장 여부=비상장 | 최초취득일자=2006.11.01 | 출자 목적=단순투자 | 최초취득금액=130 | 기초잔액 / 수량=0 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=0 | 기말잔액 / 지분율=0.0 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=7,848 | 최근사업연도 재무현황 / 당기 순손익=-4,058
ROW: 법인명=인텔렉추얼디스커버리㈜ | 상장 여부=비상장 | 최초취득일자=2011.05.13 | 출자 목적=단순투자 | 최초취득금액=5,000 | 기초잔액 / 수량=357 | 기초잔액 / 지분율=10.7 | 기초잔액 / 장부 가액=1,922 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=357 | 기말잔액 / 지분율=10.7 | 기말잔액 / 장부 가액=1,922 | 최근사업연도 재무현황 / 총자산=90,717 | 최근사업연도 재무현황 / 당기 순손익=7,263
ROW: 법인명=㈜말타니 | 상장 여부=비상장 | 최초취득일자=2012.04.01 | 출자 목적=단순투자 | 최초취득금액=16,544 | 기초잔액 / 수량=45 | 기초잔액 / 지분율=15.0 | 기초잔액 / 장부 가액=8,082 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=679 | 기말잔액 / 수량=45 | 기말잔액 / 지분율=15.0 | 기말잔액 / 장부 가액=8,761 | 최근사업연도 재무현황 / 총자산=90,324 | 최근사업연도 재무현황 / 당기 순손익=1,050
ROW: 법인명=㈜팬택자산관리 | 상장 여부=비상장 | 최초취득일자=2013.06.19 | 출자 목적=단순투자 | 최초취득금액=53,000 | 기초잔액 / 수량=53,000 | 기초잔액 / 지분율=10.0 | 기초잔액 / 장부 가액=- | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=53,000 | 기말잔액 / 지분율=10.0 | 기말잔액 / 장부 가액=- | 최근사업연도 재무현황 / 총자산=- | 최근사업연도 재무현황 / 당기 순손익=-
ROW: 법인명=㈜인공지능연구원 | 상장 여부=비상장 | 최초취득일자=2016.07.28 | 출자 목적=단순투자 | 최초취득금액=3,000 | 기초잔액 / 수량=600 | 기초잔액 / 지분율=14.3 | 기초잔액 / 장부 가액=3,000 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=600 | 기말잔액 / 지분율=14.3 | 기말잔액 / 장부 가액=3,000 | 최근사업연도 재무현황 / 총자산=1,660 | 최근사업연도 재무현황 / 당기 순손익=-1,017
ROW: 법인명=㈜미코세라믹스 | 상장 여부=비상장 | 최초취득일자=2020.11.16 | 출자 목적=경영참여 | 최초취득금액=21,667 | 기초잔액 / 수량=747 | 기초잔액 / 지분율=13.7 | 기초잔액 / 장부 가액=49,794 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=14,885 | 기말잔액 / 수량=747 | 기말잔액 / 지분율=13.7 | 기말잔액 / 장부 가액=64,679 | 최근사업연도 재무현황 / 총자산=452,786 | 최근사업연도 재무현황 / 당기 순손익=64,865
ROW: 법인명=㈜우방 | 상장 여부=비상장 | 최초취득일자=2010.07.01 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=1 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=1 | 기말잔액 / 지분율=0.0 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=487,821 | 최근사업연도 재무현황 / 당기 순손익=3,584
ROW: 법인명=㈜삼보컴퓨터 | 상장 여부=비상장 | 최초취득일자=2012.09.27 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=0 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=0 | 기말잔액 / 지분율=0.0 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=51,067 | 최근사업연도 재무현황 / 당기 순손익=1,308
ROW: 법인명=대우산업개발㈜ | 상장 여부=비상장 | 최초취득일자=2012.12.18 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=0 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=0 | 증가(감소) / 취득(처분) / 금액=0 | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=- | 기말잔액 / 지분율=- | 기말잔액 / 장부 가액=- | 최근사업연도 재무현황 / 총자산=- | 최근사업연도 재무현황 / 당기 순손익=-
ROW: 법인명=대우송도개발㈜ | 상장 여부=비상장 | 최초취득일자=2012.12.18 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=9 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=9 | 기말잔액 / 지분율=0.0 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=19,369 | 최근사업연도 재무현황 / 당기 순손익=-350
ROW: 법인명=자일자동차㈜ | 상장 여부=비상장 | 최초취득일자=2012.12.18 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=1 | 기초잔액 / 지분율=0.0 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=1 | 기말잔액 / 지분율=0.0 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=289,439 | 최근사업연도 재무현황 / 당기 순손익=-11,448
ROW: 법인명=㈜인희 | 상장 여부=비상장 | 최초취득일자=2014.04.30 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=0 | 기초잔액 / 지분율=0.1 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=0 | 기말잔액 / 지분율=0.1 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=2,066 | 최근사업연도 재무현황 / 당기 순손익=148
ROW: 법인명=JNT(반도체펀드) | 상장 여부=비상장 | 최초취득일자=2011.02.28 | 출자 목적=단순투자 | 최초취득금액=1,800 | 기초잔액 / 수량=0 | 기초잔액 / 지분율=24.0 | 기초잔액 / 장부 가액=1,240 | 증가(감소) / 취득(처분) / 수량=0 | 증가(감소) / 취득(처분) / 금액=-1,240 | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=- | 기말잔액 / 지분율=- | 기말잔액 / 장부 가액=- | 최근사업연도 재무현황 / 총자산=- | 최근사업연도 재무현황 / 당기 순손익=-
ROW: 법인명=베어포트리조트 | 상장 여부=비상장 | 최초취득일자=2022.04.18 | 출자 목적=단순투자 | 최초취득금액=- | 기초잔액 / 수량=51 | 기초잔액 / 지분율=0.5 | 기초잔액 / 장부 가액=0 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=51 | 기말잔액 / 지분율=0.5 | 기말잔액 / 장부 가액=0 | 최근사업연도 재무현황 / 총자산=113,589 | 최근사업연도 재무현황 / 당기 순손익=3,964
ROW: 법인명=SEA | 상장 여부=비상장 | 최초취득일자=1978.07.01 | 출자 목적=경영참여 | 최초취득금액=59,362 | 기초잔액 / 수량=492 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=17,166,557 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=492 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=17,166,557 | 최근사업연도 재무현황 / 총자산=52,966,362 | 최근사업연도 재무현황 / 당기 순손익=1,475,163
ROW: 법인명=SECA | 상장 여부=비상장 | 최초취득일자=1992.08.13 | 출자 목적=경영참여 | 최초취득금액=3,823 | 기초잔액 / 수량=0 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=90,922 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=0 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=90,922 | 최근사업연도 재무현황 / 총자산=1,346,024 | 최근사업연도 재무현황 / 당기 순손익=209,907
ROW: 법인명=SEDA | 상장 여부=비상장 | 최초취득일자=1994.01.01 | 출자 목적=경영참여 | 최초취득금액=13,224 | 기초잔액 / 수량=77,205,709 | 기초잔액 / 지분율=87.0 | 기초잔액 / 장부 가액=647,620 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=77,205,709 | 기말잔액 / 지분율=87.0 | 기말잔액 / 장부 가액=647,620 | 최근사업연도 재무현황 / 총자산=4,815,175 | 최근사업연도 재무현황 / 당기 순손익=-311,121
ROW: 법인명=SEM | 상장 여부=비상장 | 최초취득일자=1995.07.01 | 출자 목적=경영참여 | 최초취득금액=3,032 | 기초잔액 / 수량=3,837 | 기초잔액 / 지분율=63.6 | 기초잔액 / 장부 가액=165,638 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=3,837 | 기말잔액 / 지분율=63.6 | 기말잔액 / 장부 가액=165,638 | 최근사업연도 재무현황 / 총자산=2,267,579 | 최근사업연도 재무현황 / 당기 순손익=123,815
ROW: 법인명=SELA | 상장 여부=비상장 | 최초취득일자=1989.04.01 | 출자 목적=경영참여 | 최초취득금액=319 | 기초잔액 / 수량=40 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=86,962 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=40 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=86,962 | 최근사업연도 재무현황 / 총자산=816,291 | 최근사업연도 재무현황 / 당기 순손익=-73,114
ROW: 법인명=SEASA | 상장 여부=비상장 | 최초취득일자=1996.06.01 | 출자 목적=경영참여 | 최초취득금액=4,696 | 기초잔액 / 수량=21,854 | 기초잔액 / 지분율=98.0 | 기초잔액 / 장부 가액=6,779 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=21,854 | 기말잔액 / 지분율=98.0 | 기말잔액 / 장부 가액=6,779 | 최근사업연도 재무현황 / 총자산=111,451 | 최근사업연도 재무현황 / 당기 순손익=3,977
ROW: 법인명=SECH | 상장 여부=비상장 | 최초취득일자=2002.12.19 | 출자 목적=경영참여 | 최초취득금액=597 | 기초잔액 / 수량=0 | 기초잔액 / 지분율=4.1 | 기초잔액 / 장부 가액=597 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=0 | 기말잔액 / 지분율=4.1 | 기말잔액 / 장부 가액=597 | 최근사업연도 재무현황 / 총자산=681,058 | 최근사업연도 재무현황 / 당기 순손익=40,311
ROW: 법인명=SEUK | 상장 여부=비상장 | 최초취득일자=1995.07.01 | 출자 목적=경영참여 | 최초취득금액=33,908 | 기초잔액 / 수량=109,546 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=433,202 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=109,546 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=433,202 | 최근사업연도 재무현황 / 총자산=3,174,054 | 최근사업연도 재무현황 / 당기 순손익=205,612
ROW: 법인명=SEL | 상장 여부=비상장 | 최초취득일자=1998.12.31 | 출자 목적=경영참여 | 최초취득금액=8,280 | 기초잔액 / 수량=4,393 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=- | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=4,393 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=- | 최근사업연도 재무현황 / 총자산=8,489 | 최근사업연도 재무현황 / 당기 순손익=-
ROW: 법인명=SEHG | 상장 여부=비상장 | 최초취득일자=1982.02.01 | 출자 목적=경영참여 | 최초취득금액=28,042 | 기초잔액 / 수량=- | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=354,846 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=- | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=354,846 | 최근사업연도 재무현황 / 총자산=584,013 | 최근사업연도 재무현황 / 당기 순손익=126,322
ROW: 법인명=SEF | 상장 여부=비상장 | 최초취득일자=1991.08.21 | 출자 목적=경영참여 | 최초취득금액=230 | 기초잔액 / 수량=2,700 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=234,115 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=2,700 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=234,115 | 최근사업연도 재무현황 / 총자산=1,271,734 | 최근사업연도 재무현황 / 당기 순손익=77,737
ROW: 법인명=SEI | 상장 여부=비상장 | 최초취득일자=1993.05.24 | 출자 목적=경영참여 | 최초취득금액=862 | 기초잔액 / 수량=677 | 기초잔액 / 지분율=100.0 | 기초잔액 / 장부 가액=143,181 | 증가(감소) / 취득(처분) / 수량=- | 증가(감소) / 취득(처분) / 금액=- | 증가(감소) / 평가 손익=- | 기말잔액 / 수량=677 | 기말잔액 / 지분율=100.0 | 기말잔액 / 장부 가액=143,181 | 최근사업연도 재무현황 / 총자산=1,135,764 | 최근사업연도 재무현황 / 당기 순손익=70,558
